regionid,dnoregion,shortname,from,to,forecast,index,fuel-biomass,fuel-coal,fuel-imports,fuel-gas,fuel-nuclear,fuel-other,fuel-hydro,fuel-solar,fuel-wind
13,UKPN London,London,2020-02-05T14:00Z,2020-02-05T14:30Z,337,high,12.6,11.9,0,53.8,8.2,0,0.6,6.3,6.6
13,UKPN London,London,2020-02-05T14:30Z,2020-02-05T15:00Z,337,high,14.3,10.2,0,55.9,8,0,0.6,4.7,6.3
13,UKPN London,London,2020-02-05T15:00Z,2020-02-05T15:30Z,358,high,17,10.8,0,59,5.3,0,0.3,2.7,4.9
13,UKPN London,London,2020-02-05T15:30Z,2020-02-05T16:00Z,374,very high,17.2,11.2,0,61.7,3.7,0,0.2,1.4,4.6
13,UKPN London,London,2020-02-05T16:00Z,2020-02-05T16:30Z,388,very high,18.2,12.5,0,63,1.7,0,0.2,0.5,3.9
13,UKPN London,London,2020-02-05T16:30Z,2020-02-05T17:00Z,383,very high,17.3,12.1,0,64.8,1.8,0,0.2,0.1,3.7
13,UKPN London,London,2020-02-05T17:00Z,2020-02-05T17:30Z,364,very high,14.1,8.9,0,66.6,5.7,0,0.2,0,4.5
13,UKPN London,London,2020-02-05T17:30Z,2020-02-05T18:00Z,102,low,4.6,3,0,89.2,1.7,0,0.1,0,1.4
13,UKPN London,London,2020-02-05T18:00Z,2020-02-05T18:30Z,319,high,3.8,3.1,18.4,69.7,1.4,0,2.1,0,1.5
13,UKPN London,London,2020-02-05T18:30Z,2020-02-05T19:00Z,306,high,4.3,4.2,26.3,60.5,1.2,0,1.5,0,2
13,UKPN London,London,2020-02-05T19:00Z,2020-02-05T19:30Z,302,high,3.4,3.6,30.4,59.1,0.5,0,1.3,0,1.7
13,UKPN London,London,2020-02-05T19:30Z,2020-02-05T20:00Z,302,high,2.6,3.2,36.5,54.9,0.4,0,0.8,0,1.6
13,UKPN London,London,2020-02-05T20:00Z,2020-02-05T20:30Z,281,high,1.2,1.6,45.4,49.7,0.1,0,0.5,0,1.5
13,UKPN London,London,2020-02-05T20:30Z,2020-02-05T21:00Z,270,high,0.4,0.5,48.6,48.6,0,0,0.5,0,1.4
13,UKPN London,London,2020-02-05T21:00Z,2020-02-05T21:30Z,254,moderate,0,0,55.3,42.8,0,0,0.5,0,1.4
13,UKPN London,London,2020-02-05T21:30Z,2020-02-05T22:00Z,256,moderate,0,0,56.6,41.1,0,0,0.6,0,1.7
13,UKPN London,London,2020-02-05T22:00Z,2020-02-05T22:30Z,273,high,0,0,55,42.3,0,0,0.8,0,1.9
13,UKPN London,London,2020-02-05T22:30Z,2020-02-05T23:00Z,276,high,0,0,56.6,39.8,0,0,1.7,0,1.9
13,UKPN London,London,2020-02-05T23:00Z,2020-02-05T23:30Z,265,high,0,0,68.3,27.8,0,0,1.7,0,2.2
13,UKPN London,London,2020-02-05T23:30Z,2020-02-06T00:00Z,266,high,0,0,70,26,0,0,1.9,0,2.1
13,UKPN London,London,2020-02-06T00:00Z,2020-02-06T00:30Z,279,high,0.9,0.3,66.2,28.5,0,0,1.8,0,2.3
13,UKPN London,London,2020-02-06T00:30Z,2020-02-06T01:00Z,291,high,3.3,1.3,60,31,0,0,1.7,0,2.7
13,UKPN London,London,2020-02-06T01:00Z,2020-02-06T01:30Z,287,high,5.4,2.3,55.2,32.5,0.1,0,1.4,0,3.1
13,UKPN London,London,2020-02-06T01:30Z,2020-02-06T02:00Z,286,high,6.8,3,52,33.4,0.2,0,1.3,0,3.3
13,UKPN London,London,2020-02-06T02:00Z,2020-02-06T02:30Z,281,high,7.2,3.3,51.1,33.3,0.3,0,1.3,0,3.5
13,UKPN London,London,2020-02-06T02:30Z,2020-02-06T03:00Z,231,moderate,5.5,1.9,69.9,18.6,0.1,0,1,0,3
13,UKPN London,London,2020-02-06T03:00Z,2020-02-06T03:30Z,232,moderate,5.2,2,72.7,16.2,0,0,1.1,0,2.8
13,UKPN London,London,2020-02-06T03:30Z,2020-02-06T04:00Z,244,moderate,7.9,2.8,61.2,23.3,0.2,0,1.4,0,3.2
13,UKPN London,London,2020-02-06T04:00Z,2020-02-06T04:30Z,243,moderate,7.8,2.8,62.9,21.7,0.3,0,1.5,0,3
13,UKPN London,London,2020-02-06T04:30Z,2020-02-06T05:00Z,248,moderate,9,3.2,58.9,23.9,0.3,0,1.4,0,3.3
13,UKPN London,London,2020-02-06T05:00Z,2020-02-06T05:30Z,295,high,14.9,5.9,28.4,43.6,1,0,1.6,0,4.6
13,UKPN London,London,2020-02-06T05:30Z,2020-02-06T06:00Z,343,high,16.3,8,7.2,58.6,2.2,0,2.1,0,5.6
13,UKPN London,London,2020-02-06T06:00Z,2020-02-06T06:30Z,362,very high,13.9,8.5,0.4,66.9,2.5,0,2.1,0,5.7
13,UKPN London,London,2020-02-06T06:30Z,2020-02-06T07:00Z,367,very high,12,8,0.2,70.4,2.4,0,2.1,0,4.9
13,UKPN London,London,2020-02-06T07:00Z,2020-02-06T07:30Z,375,very high,11.1,7.6,0.1,72.9,2.1,0,2,0,4.2
13,UKPN London,London,2020-02-06T07:30Z,2020-02-06T08:00Z,380,very high,11.1,9.3,0.4,71.8,2,0,1.8,0,3.6
13,UKPN London,London,2020-02-06T08:00Z,2020-02-06T08:30Z,369,very high,10,10,4.2,66.1,4.2,0,1.5,0.7,3.3
13,UKPN London,London,2020-02-06T08:30Z,2020-02-06T09:00Z,347,high,8,9.3,12,59.9,5.2,0,0.8,2.4,2.4
13,UKPN London,London,2020-02-06T09:00Z,2020-02-06T09:30Z,324,high,5.4,7.7,19.5,55.3,5.5,0,0.6,4.2,1.8
13,UKPN London,London,2020-02-06T09:30Z,2020-02-06T10:00Z,301,high,3.1,5.2,26.2,52,5.8,0,0.2,6.1,1.4
13,UKPN London,London,2020-02-06T10:00Z,2020-02-06T10:30Z,290,high,2.7,4.8,27.1,50.1,6.1,0,0.3,7.6,1.3
13,UKPN London,London,2020-02-06T10:30Z,2020-02-06T11:00Z,289,high,2.2,4.4,29,48.3,5.9,0,0.3,8.7,1.2
13,UKPN London,London,2020-02-06T11:00Z,2020-02-06T11:30Z,305,high,3.3,7.1,15.8,52.2,7.4,0,0.2,12.5,1.5
13,UKPN London,London,2020-02-06T11:30Z,2020-02-06T12:00Z,313,high,4.4,9.2,9.4,53.5,7.6,0,0.3,13.9,1.7
13,UKPN London,London,2020-02-06T12:00Z,2020-02-06T12:30Z,302,high,3.5,8.6,11,52.7,7.5,0,0.2,15,1.5
13,UKPN London,London,2020-02-06T12:30Z,2020-02-06T13:00Z,288,high,3.5,6.6,13.6,52.9,7,0,0.2,14.8,1.4
13,UKPN London,London,2020-02-06T13:00Z,2020-02-06T13:30Z,280,high,3.8,6.4,12,53.7,8.2,0,0.3,14.2,1.4
13,UKPN London,London,2020-02-06T13:30Z,2020-02-06T14:00Z,265,high,2.5,3.9,20.9,50.3,8.5,0,0.3,12.6,1
13,UKPN London,London,2020-02-06T14:00Z,2020-02-06T14:30Z,276,high,3,5.3,15.7,54.7,8.7,0,0.4,11.2,1
13,UKPN London,London,2020-02-06T14:30Z,2020-02-06T15:00Z,280,high,2.7,4.7,17.7,56.1,8.3,0,0.4,9.1,1
13,UKPN London,London,2020-02-06T15:00Z,2020-02-06T15:30Z,300,high,2.8,5.3,22.2,55,7,0,0.6,6.2,0.9
13,UKPN London,London,2020-02-06T15:30Z,2020-02-06T16:00Z,313,high,3.2,6.4,22.2,56.6,6.4,0,0.7,3.6,0.9
13,UKPN London,London,2020-02-06T16:00Z,2020-02-06T16:30Z,314,high,2.9,5.7,28.3,54.7,5.2,0,0.9,1.4,0.9
13,UKPN London,London,2020-02-06T16:30Z,2020-02-06T17:00Z,311,high,2.5,4.6,32.4,54.2,4.2,0,1,0.2,0.9
13,UKPN London,London,2020-02-06T17:00Z,2020-02-06T17:30Z,329,high,2.9,5.9,34.3,51.9,3.1,0,1,0,0.9
13,UKPN London,London,2020-02-06T17:30Z,2020-02-06T18:00Z,329,high,3.3,6.2,34.7,51.6,2.2,0,1,0,1
13,UKPN London,London,2020-02-06T18:00Z,2020-02-06T18:30Z,316,high,2.6,4.9,40.3,49.2,1,0,1,0,1
13,UKPN London,London,2020-02-06T18:30Z,2020-02-06T19:00Z,304,high,1.9,3.5,44.7,47.2,0.8,0,0.8,0,1.1
13,UKPN London,London,2020-02-06T19:00Z,2020-02-06T19:30Z,295,high,1.4,2.5,47.7,45.8,0.7,0,0.7,0,1.2
13,UKPN London,London,2020-02-06T19:30Z,2020-02-06T20:00Z,294,high,1.8,2.9,46.9,45.4,1,0,0.7,0,1.3
13,UKPN London,London,2020-02-06T20:00Z,2020-02-06T20:30Z,282,high,0.9,1.6,51.6,43.7,0.4,0,0.4,0,1.4
13,UKPN London,London,2020-02-06T20:30Z,2020-02-06T21:00Z,266,high,0,0,56.2,41.8,0,0,0.4,0,1.6
13,UKPN London,London,2020-02-06T21:00Z,2020-02-06T21:30Z,250,moderate,0,0,55.7,41.9,0,0,0.5,0,1.9
13,UKPN London,London,2020-02-06T21:30Z,2020-02-06T22:00Z,234,moderate,0,0,57.2,38.7,0,0,0.6,0,3.5
13,UKPN London,London,2020-02-06T22:00Z,2020-02-06T22:30Z,213,moderate,0,0,57.8,38.8,0,0,0.8,0,2.6
13,UKPN London,London,2020-02-06T22:30Z,2020-02-06T23:00Z,213,moderate,0,0,61.5,34.2,0,0,1.3,0,3
13,UKPN London,London,2020-02-06T23:00Z,2020-02-06T23:30Z,232,moderate,0,0,71,25,0,0,1,0,3
13,UKPN London,London,2020-02-06T23:30Z,2020-02-07T00:00Z,221,moderate,0,0,76.2,19.3,0,0,1.2,0,3.3
13,UKPN London,London,2020-02-07T00:00Z,2020-02-07T00:30Z,214,moderate,0,0,75.3,19.6,0,0,1.1,0,4
13,UKPN London,London,2020-02-07T00:30Z,2020-02-07T01:00Z,216,moderate,0.8,0.5,74.4,18.7,0,0,1.1,0,4.5
13,UKPN London,London,2020-02-07T01:00Z,2020-02-07T01:30Z,222,moderate,1.6,1.1,75.8,15.4,0,0,1.1,0,5
13,UKPN London,London,2020-02-07T01:30Z,2020-02-07T02:00Z,225,moderate,2.3,1.8,73.2,16.5,0.1,0,1,0,5.1
13,UKPN London,London,2020-02-07T02:00Z,2020-02-07T02:30Z,232,moderate,2.9,2.2,71,17.7,0.1,0,0.9,0,5.2
13,UKPN London,London,2020-02-07T02:30Z,2020-02-07T03:00Z,210,moderate,2.8,1.1,77.1,11.6,0,0,0.8,0,6.6
13,UKPN London,London,2020-02-07T03:00Z,2020-02-07T03:30Z,220,moderate,3.9,1.6,73.2,13.2,0.1,0,0.8,0,7.2
13,UKPN London,London,2020-02-07T03:30Z,2020-02-07T04:00Z,268,high,5.1,2.2,67.8,15.6,0.1,0,1.1,0,8.1
13,UKPN London,London,2020-02-07T04:00Z,2020-02-07T04:30Z,75,low,6.5,2.8,0,89,0.4,0,0.2,0,1.1
13,UKPN London,London,2020-02-07T04:30Z,2020-02-07T05:00Z,81,low,7,3.1,0,87.8,0.5,0,0.3,0,1.3
13,UKPN London,London,2020-02-07T05:00Z,2020-02-07T05:30Z,212,moderate,9.1,3.8,0.1,82.5,1.1,0,0.7,0,2.7
13,UKPN London,London,2020-02-07T05:30Z,2020-02-07T06:00Z,322,high,27.7,11.4,0.2,46.4,3.3,0,1.8,0,9.2
13,UKPN London,London,2020-02-07T06:00Z,2020-02-07T06:30Z,308,high,18.8,10,7.1,46.8,4.1,0,1.9,0,11.3
13,UKPN London,London,2020-02-07T06:30Z,2020-02-07T07:00Z,287,high,13.8,7.7,1.7,47.9,7.4,0,2,0,19.5
13,UKPN London,London,2020-02-07T07:00Z,2020-02-07T07:30Z,308,high,14.6,8.3,4.4,52,5.3,0,2,0,13.4
13,UKPN London,London,2020-02-07T07:30Z,2020-02-07T08:00Z,309,high,14.5,8.9,5.6,50.6,4.7,0,2.1,0,13.6
13,UKPN London,London,2020-02-07T08:00Z,2020-02-07T08:30Z,307,high,14.8,8.9,10.7,50.9,1.6,0,1.5,0.5,11.1
13,UKPN London,London,2020-02-07T08:30Z,2020-02-07T09:00Z,280,high,12.3,9.5,19.6,45.9,0.6,0,1,1.6,9.5
13,UKPN London,London,2020-02-07T09:00Z,2020-02-07T09:30Z,234,moderate,7,5.5,37.7,36.2,0.2,0,1,3.3,9.1
13,UKPN London,London,2020-02-07T09:30Z,2020-02-07T10:00Z,228,moderate,5.8,5.4,39.4,34.9,0.2,0,0.7,4.8,8.8
13,UKPN London,London,2020-02-07T10:00Z,2020-02-07T10:30Z,223,moderate,5.6,5.3,38.5,34.9,0.3,0,0.7,6.1,8.6
13,UKPN London,London,2020-02-07T10:30Z,2020-02-07T11:00Z,235,moderate,5.3,5.3,39.8,33.3,0.3,0,0.7,7,8.3
13,UKPN London,London,2020-02-07T11:00Z,2020-02-07T11:30Z,265,high,5.9,5.7,37,29.8,2,0,0.6,9.3,9.7
13,UKPN London,London,2020-02-07T11:30Z,2020-02-07T12:00Z,265,high,7,6.1,35,30.5,1.7,0,0.7,9,10
13,UKPN London,London,2020-02-07T12:00Z,2020-02-07T12:30Z,252,moderate,6.4,5.1,40.2,30,0.8,0,0.7,8,8.8
13,UKPN London,London,2020-02-07T12:30Z,2020-02-07T13:00Z,251,moderate,5.8,4.3,42.6,28.6,0.8,0,0.8,7.9,9.2
13,UKPN London,London,2020-02-07T13:00Z,2020-02-07T13:30Z,265,high,7.7,6.3,32.2,31.9,1.4,0,1.3,6.7,12.5
13,UKPN London,London,2020-02-07T13:30Z,2020-02-07T14:00Z,253,moderate,5.4,4.6,43.6,29,0.7,0,1.4,5.7,9.6
13,UKPN London,London,2020-02-07T14:00Z,2020-02-07T14:30Z,232,moderate,4.6,3.9,42.7,32,0.6,0,1.3,4.6,10.3
13,UKPN London,London,2020-02-07T14:30Z,2020-02-07T15:00Z,223,moderate,5.4,4.1,39.2,34.1,0.7,0,1.3,3.3,11.9
13,UKPN London,London,2020-02-07T15:00Z,2020-02-07T15:30Z,204,moderate,5.4,4.1,39.4,34.8,0.6,0,1.7,2.5,11.5
13,UKPN London,London,2020-02-07T15:30Z,2020-02-07T16:00Z,214,moderate,5.2,3.9,38.6,37.2,0.5,0,1.7,1.3,11.6
13,UKPN London,London,2020-02-07T16:00Z,2020-02-07T16:30Z,237,moderate,5.2,3.9,41.5,35.6,0.5,0,1.6,0.5,11.2
13,UKPN London,London,2020-02-07T16:30Z,2020-02-07T17:00Z,255,moderate,5.4,4.4,38.2,38.6,0.5,0,1.4,0.1,11.4
13,UKPN London,London,2020-02-07T17:00Z,2020-02-07T17:30Z,276,high,5.8,5.5,38.3,37.5,0.4,0,2.1,0,10.4
13,UKPN London,London,2020-02-07T17:30Z,2020-02-07T18:00Z,276,high,5,5.6,41.2,36.4,0.2,0,1.5,0,10.1
13,UKPN London,London,2020-02-07T18:00Z,2020-02-07T18:30Z,268,high,4,5.3,43.4,35.6,0.2,0,1.8,0,9.7
13,UKPN London,London,2020-02-07T18:30Z,2020-02-07T19:00Z,243,moderate,2.2,2.5,52.7,32.1,0,0,1,0,9.5
13,UKPN London,London,2020-02-07T19:00Z,2020-02-07T19:30Z,229,moderate,0.8,0.8,59,28.9,0,0,0.9,0,9.6
13,UKPN London,London,2020-02-07T19:30Z,2020-02-07T20:00Z,218,moderate,0.2,0.2,63.3,25.3,0,0,1,0,10
13,UKPN London,London,2020-02-07T20:00Z,2020-02-07T20:30Z,215,moderate,0,0,66.3,23.2,0,0,0.5,0,10
13,UKPN London,London,2020-02-07T20:30Z,2020-02-07T21:00Z,207,moderate,0,0,69.5,19.6,0,0,0.7,0,10.2
13,UKPN London,London,2020-02-07T21:00Z,2020-02-07T21:30Z,198,moderate,0,0,72.1,16.8,0,0,0.6,0,10.5
13,UKPN London,London,2020-02-07T21:30Z,2020-02-07T22:00Z,98,low,0,0,73.5,14.4,0,0,0.7,0,11.4
13,UKPN London,London,2020-02-07T22:00Z,2020-02-07T22:30Z,0,very low,100,0,0,0,0,0,0,0,0
13,UKPN London,London,2020-02-07T22:30Z,2020-02-07T23:00Z,0,very low,100,0,0,0,0,0,0,0,0
13,UKPN London,London,2020-02-07T23:00Z,2020-02-07T23:30Z,194,moderate,0,0,67,17,0,0,1.2,0,14.8
13,UKPN London,London,2020-02-07T23:30Z,2020-02-08T00:00Z,96,low,0,0,65.6,16.9,0,0,1.5,0,16
13,UKPN London,London,2020-02-08T00:00Z,2020-02-08T00:30Z,0,very low,100,0,0,0,0,0,0,0,0
13,UKPN London,London,2020-02-08T00:30Z,2020-02-08T01:00Z,0,very low,100,0,0,0,0,0,0,0,0
13,UKPN London,London,2020-02-08T01:00Z,2020-02-08T01:30Z,0,very low,100,0,0,0,0,0,0,0,0
13,UKPN London,London,2020-02-08T01:30Z,2020-02-08T02:00Z,0,very low,0,0,0,0,0,0,0,0,100
13,UKPN London,London,2020-02-08T02:00Z,2020-02-08T02:30Z,1,very low,0.1,0,0,0.1,1,0,0.1,0,98.7
13,UKPN London,London,2020-02-08T02:30Z,2020-02-08T03:00Z,0,very low,0,0,0,0.2,99.8,0,0,0,0
13,UKPN London,London,2020-02-08T03:00Z,2020-02-08T03:30Z,0,very low,0,0,0,0.3,99.2,0,0,0,0.5
13,UKPN London,London,2020-02-08T03:30Z,2020-02-08T04:00Z,1,very low,0,0,0,0.4,1.2,0,0,0,98.4
13,UKPN London,London,2020-02-08T04:00Z,2020-02-08T04:30Z,1,very low,0,0,0,0.5,1.5,0,0,0,98
13,UKPN London,London,2020-02-08T04:30Z,2020-02-08T05:00Z,4,very low,0,0,0,1.2,3.5,0,0.1,0,95.2
13,UKPN London,London,2020-02-08T05:00Z,2020-02-08T05:30Z,6,very low,0.1,0,0,1.5,4.8,0,0.4,0,93.2
13,UKPN London,London,2020-02-08T05:30Z,2020-02-08T06:00Z,11,very low,0.1,0.1,0.1,2.3,7.5,0,0.8,0,89.1
13,UKPN London,London,2020-02-08T06:00Z,2020-02-08T06:30Z,46,very low,0.7,0.8,0.7,8.5,29,0,3.6,0,56.7
13,UKPN London,London,2020-02-08T06:30Z,2020-02-08T07:00Z,52,very low,0.8,1,0.9,9.8,28.2,0,3.5,0,55.8
13,UKPN London,London,2020-02-08T07:00Z,2020-02-08T07:30Z,56,very low,1.4,1,1,10.6,27.3,0,3.8,0,54.9
13,UKPN London,London,2020-02-08T07:30Z,2020-02-08T08:00Z,58,very low,1.3,0.8,1,11.9,25.5,0,4.5,0,55
13,UKPN London,London,2020-02-08T08:00Z,2020-02-08T08:30Z,46,very low,1.4,0.7,1,14,20.6,0,5.3,0.1,56.9
13,UKPN London,London,2020-02-08T08:30Z,2020-02-08T09:00Z,181,moderate,0.5,0.5,33.9,27.7,7,0,5,0.4,25
13,UKPN London,London,2020-02-08T09:00Z,2020-02-08T09:30Z,181,moderate,0,0,70,22.9,0,0,3,0.8,3.3
13,UKPN London,London,2020-02-08T09:30Z,2020-02-08T10:00Z,173,moderate,0.8,0.9,46.4,19,5.8,0,3.7,1.8,21.6
13,UKPN London,London,2020-02-08T10:00Z,2020-02-08T10:30Z,179,moderate,0.3,0.5,59,14.8,4.2,0,2.5,2.6,16.1
13,UKPN London,London,2020-02-08T10:30Z,2020-02-08T11:00Z,183,moderate,0.2,0.4,62.3,14.5,3,0,3.3,3.4,12.9
13,UKPN London,London,2020-02-08T11:00Z,2020-02-08T11:30Z,192,moderate,0.2,0.8,60.3,16.8,2.8,0,1.7,4.9,12.5
13,UKPN London,London,2020-02-08T11:30Z,2020-02-08T12:00Z,197,moderate,0,0,63.8,20.1,1.8,0,1.6,5.2,7.5
13,UKPN London,London,2020-02-08T12:00Z,2020-02-08T12:30Z,182,moderate,0,0.1,61.6,16.8,3,0,1.4,7,10.1
13,UKPN London,London,2020-02-08T12:30Z,2020-02-08T13:00Z,176,moderate,0,0.1,60.4,15.3,3.5,0,1.5,8.3,10.9
13,UKPN London,London,2020-02-08T13:00Z,2020-02-08T13:30Z,176,moderate,0,0.2,59.2,14.8,3.8,0,1.9,9,11.1
13,UKPN London,London,2020-02-08T13:30Z,2020-02-08T14:00Z,183,moderate,0,0,66.9,13.7,1.7,0,2.2,8.5,7
13,UKPN London,London,2020-02-08T14:00Z,2020-02-08T14:30Z,190,moderate,0.1,0,64,14.7,2.6,0,2.3,7.1,9.2
13,UKPN London,London,2020-02-08T14:30Z,2020-02-08T15:00Z,196,moderate,0.2,0,63.4,20.3,1.6,0,2.5,5.3,6.7
13,UKPN London,London,2020-02-08T15:00Z,2020-02-08T15:30Z,180,moderate,0.4,0,47.5,29.8,3.6,0,2.6,4.5,11.6
13,UKPN London,London,2020-02-08T15:30Z,2020-02-08T16:00Z,200,moderate,0.5,0.1,40.3,34.7,4.5,0,3.4,2.6,13.9
13,UKPN London,London,2020-02-08T16:00Z,2020-02-08T16:30Z,223,moderate,0.6,0.1,41.4,33.9,4.9,0,3.3,0.8,15
13,UKPN London,London,2020-02-08T16:30Z,2020-02-08T17:00Z,226,moderate,0.6,0.1,41.7,34.7,4.3,0,3,0.1,15.5
13,UKPN London,London,2020-02-08T17:00Z,2020-02-08T17:30Z,219,moderate,0.6,0.2,40.2,37.5,3.8,0,2.9,0,14.8
13,UKPN London,London,2020-02-08T17:30Z,2020-02-08T18:00Z,210,moderate,0.7,0.1,49.1,29.3,4.2,0,2.4,0,14.2
13,UKPN London,London,2020-02-08T18:00Z,2020-02-08T18:30Z,229,moderate,0.2,0,60.5,27.6,0.8,0,2.1,0,8.8
13,UKPN London,London,2020-02-08T18:30Z,2020-02-08T19:00Z,230,moderate,0.1,0,61.4,27.6,0.4,0,2,0,8.5
13,UKPN London,London,2020-02-08T19:00Z,2020-02-08T19:30Z,223,moderate,0,0,65.2,24.8,0,0,1.8,0,8.2
13,UKPN London,London,2020-02-08T19:30Z,2020-02-08T20:00Z,222,moderate,0,0,66.9,23.4,0,0,1.1,0,8.6
13,UKPN London,London,2020-02-08T20:00Z,2020-02-08T20:30Z,226,moderate,0,0,63.2,26.1,0,0,1,0,9.7
13,UKPN London,London,2020-02-08T20:30Z,2020-02-08T21:00Z,231,moderate,0,0,60.8,28.8,0,0,0.6,0,9.8
13,UKPN London,London,2020-02-08T21:00Z,2020-02-08T21:30Z,228,moderate,0,0,59,29.2,0,0,0.7,0,11.1
13,UKPN London,London,2020-02-08T21:30Z,2020-02-08T22:00Z,227,moderate,0,0,58.9,28.2,0,0,0.7,0,12.2
13,UKPN London,London,2020-02-08T22:00Z,2020-02-08T22:30Z,230,moderate,0,0,51.7,31.1,0,0,0.8,0,16.4
13,UKPN London,London,2020-02-08T22:30Z,2020-02-08T23:00Z,-1,very low,100,0,0,0,0,0,0,0,0
13,UKPN London,London,2020-02-08T23:00Z,2020-02-08T23:30Z,-1,very low,100,0,0,0,0,0,0,0,0
13,UKPN London,London,2020-02-08T23:30Z,2020-02-09T00:00Z,-1,very low,100,0,0,0,0,0,0,0,0
13,UKPN London,London,2020-02-09T00:00Z,2020-02-09T00:30Z,-1,very low,100,0,0,0,0,0,0,0,0
13,UKPN London,London,2020-02-09T00:30Z,2020-02-09T01:00Z,0,very low,0,0,0,0,0,0,0,0,100
13,UKPN London,London,2020-02-09T01:00Z,2020-02-09T01:30Z,0,very low,0,0,0,0,0.5,0,0,0,99.5
13,UKPN London,London,2020-02-09T01:30Z,2020-02-09T02:00Z,0,very low,0,0,0,0,0.7,0,0,0,99.3
13,UKPN London,London,2020-02-09T02:00Z,2020-02-09T02:30Z,51,very low,0,0,0,0,0.6,0,0,0,99.4
13,UKPN London,London,2020-02-09T02:30Z,2020-02-09T03:00Z,0,very low,0,0,0,0,0,0,0,0,100
13,UKPN London,London,2020-02-09T03:00Z,2020-02-09T03:30Z,142,low,0,0,53.1,12.3,3,0,3,0,28.6
13,UKPN London,London,2020-02-09T03:30Z,2020-02-09T04:00Z,134,low,0,0,51,11.6,4.2,0,3.3,0,29.9
13,UKPN London,London,2020-02-09T04:00Z,2020-02-09T04:30Z,0,very low,0,0,0,0.4,1.7,0,0,0,97.9
13,UKPN London,London,2020-02-09T04:30Z,2020-02-09T05:00Z,2,very low,0,0,0,0.7,3.1,0,0.1,0,96.1
13,UKPN London,London,2020-02-09T05:00Z,2020-02-09T05:30Z,4,very low,0,0,0,1.1,4.4,0,0.2,0,94.3
13,UKPN London,London,2020-02-09T05:30Z,2020-02-09T06:00Z,6,very low,0,0,0,1.6,6,0,0.3,0,92.1
13,UKPN London,London,2020-02-09T06:00Z,2020-02-09T06:30Z,60,low,0.1,0,44.8,16.3,8,0,3.6,0,27.2
13,UKPN London,London,2020-02-09T06:30Z,2020-02-09T07:00Z,9,very low,0.4,0.3,0.3,1.2,5.4,0,1.3,0,91.1
13,UKPN London,London,2020-02-09T07:00Z,2020-02-09T07:30Z,136,low,0.7,0.3,40.3,18.8,8,0,4.8,0,27.1
13,UKPN London,London,2020-02-09T07:30Z,2020-02-09T08:00Z,148,low,1.4,0.4,35.8,22,8,0,4.7,0,27.7
13,UKPN London,London,2020-02-09T08:00Z,2020-02-09T08:30Z,160,moderate,2.3,0.8,28.1,20,7.4,0,4.7,0,36.7
13,UKPN London,London,2020-02-09T08:30Z,2020-02-09T09:00Z,202,moderate,1.8,0.8,42.4,25.2,4.5,0,4.2,0.2,20.9
13,UKPN London,London,2020-02-09T09:00Z,2020-02-09T09:30Z,221,moderate,2.5,1.6,36.7,30.1,4.7,0,4.3,0.4,19.7
13,UKPN London,London,2020-02-09T09:30Z,2020-02-09T10:00Z,242,moderate,2.7,2.2,31.1,38.5,4.5,0,4.2,0.7,16.1
13,UKPN London,London,2020-02-09T10:00Z,2020-02-09T10:30Z,248,moderate,2.6,3.1,38.3,34.2,4.2,0,2.9,0.7,14
13,UKPN London,London,2020-02-09T10:30Z,2020-02-09T11:00Z,241,moderate,2.2,2.2,39.5,35.5,4.5,0,2.3,0.7,13.1
13,UKPN London,London,2020-02-09T11:00Z,2020-02-09T11:30Z,241,moderate,1.4,1.3,47.7,33.7,3.1,0,2.7,0.6,9.5
13,UKPN London,London,2020-02-09T11:30Z,2020-02-09T12:00Z,243,moderate,1.1,1.2,46.8,33.9,3.4,0,3,0.9,9.7
13,UKPN London,London,2020-02-09T12:00Z,2020-02-09T12:30Z,245,moderate,1.1,1.2,46.9,34.2,3,0,3.8,0.9,8.9
13,UKPN London,London,2020-02-09T12:30Z,2020-02-09T13:00Z,247,moderate,1.2,1.2,47.1,35.8,2.7,0,3.1,1,7.9
13,UKPN London,London,2020-02-09T13:00Z,2020-02-09T13:30Z,241,moderate,1,1,47.3,34.8,3.4,0,2.7,1,8.8
13,UKPN London,London,2020-02-09T13:30Z,2020-02-09T14:00Z,239,moderate,0.5,0.4,57.5,31.4,2,0,1.4,1.1,5.7
13,UKPN London,London,2020-02-09T14:00Z,2020-02-09T14:30Z,238,moderate,0.3,0.2,60.7,30.2,1.2,0,1,0.8,5.6
13,UKPN London,London,2020-02-09T14:30Z,2020-02-09T15:00Z,237,moderate,0.7,0.5,55.6,31.8,1.8,0,0.8,0.6,8.2
13,UKPN London,London,2020-02-09T15:00Z,2020-02-09T15:30Z,235,moderate,0.7,0.5,54.5,31.6,1.9,0,1.3,0.5,9
13,UKPN London,London,2020-02-09T15:30Z,2020-02-09T16:00Z,236,moderate,0.6,0.4,55,32.2,1.7,0,1.3,0.4,8.4
13,UKPN London,London,2020-02-09T16:00Z,2020-02-09T16:30Z,232,moderate,0.6,0.3,53.2,34,1.9,0,1.3,0.2,8.5
13,UKPN London,London,2020-02-09T16:30Z,2020-02-09T17:00Z,233,moderate,0.7,0.4,49.3,35.4,2.2,0,2.3,0,9.7
